trajectory_id,instance_id,repo,total_tokens,assistant_turns,total_tool_calls,exit_status,ends_with_submit,is_error_or_timeout,resolved,has_patch,patch_length,avg_observation_length,num_observations,unique_action_ratio,test_alignment_score,redundant_cmds_ratio,error_retry_count,total_action_pairs,obs_noise_char_ratio,obs_utilization_ratio,truncation_ratio,outcome_success,step_efficiency,observation_noise,action_diversity,composite_Q
chatcmpl-b59b54a85647b33b6a4a952a8387da60,conan-io__conan-2883,conan-io/conan,60254,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,28069,1687.97,100,0.9,1.0,0.03,26,99,0.051404942030960264,0.2643312101910828,1.0,0.0,0.3,0.831203,0.7137932033131918,0.5560597703313191
chatcmpl-fba90c25ca42a0c91bc8df9baaf746f1,TheFriendlyCoder__friendlypins-28,TheFriendlyCoder/friendlypins,50023,63,63,submit,True,False,0,True,1032,2766.5079365079364,63,0.9523809523809523,1.0,0.031746031746031744,9,62,0.03367376212060359,0.27044025157232704,1.0,0.5,0.6349206349206349,0.7233492063492064,0.6885395197986212,0.7293404599163701
chatcmpl-5879bb1f4791610065e1774f91248637,LLNL__hatchet-294,LLNL/hatchet,37973,64,64,submit,True,False,0,True,3609,2573.5625,64,0.9375,1.0,0.046875,10,63,0.010242368312407412,0.41353383458646614,1.0,0.5,0.78125,0.74264375,0.6338168947388084,0.7560282519738808
chatcmpl-1dd49ff0e010080966cbe718311b77a7,PlaidWeb__Publ-354,PlaidWeb/Publ,102405,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,33408,3943.81,100,0.84,1.0,0.11,16,99,0.1306680595667641,0.5157232704402516,1.0,0.0,0.4,0.605619,0.6635689697995372,0.5371997469799538
chatcmpl-3b7e8850d079f7c47a4f53bbda5d6234,getsentry__sentry-python-3501,getsentry/sentry-python,84296,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,10718,3046.76,100,0.96,1.0,0.01,12,99,0.056282739697252164,0.2459016393442623,1.0,0.0,0.3,0.695324,0.7346025475433772,0.5377588547543377
chatcmpl-b689b763d10da590c2481b9f4758c09f,pre-commit__pre-commit-hooks-1031,pre-commit/pre-commit-hooks,30384,55,55,submit,True,False,0,True,3935,1296.0181818181818,55,0.9636363636363636,1.0,0.01818181818181818,4,54,0.009483593103351524,0.36419753086419754,1.0,0.5,0.7272727272727273,0.8703981818181818,0.6517840070627475,0.7661926734335475
chatcmpl-586cf5272e213f6d073ef5fcbf5506fc,roaldnefs__salt-lint-35,roaldnefs/salt-lint,32529,58,58,submit,True,False,1,True,598,1931.948275862069,58,0.8793103448275862,1.0,0.034482758620689655,4,57,0.03382328005497399,0.3523809523809524,1.0,1.0,0.6896551724137931,0.8068051724137931,0.6726737638979999,0.8762191867346276
chatcmpl-0c93429bbee9870bc6f5c86bcd6dfde6,aio-libs__yarl-1026,aio-libs/yarl,52167,51,51,submit,True,False,0,True,8050,2968.156862745098,51,0.9607843137254902,1.0,0.0392156862745098,7,50,0.12235096712821054,0.2159090909090909,1.0,0.5,0.7843137254901961,0.7031843137254903,0.6564580325136242,0.7529861954082251
chatcmpl-73156adeb554648820920af205ea891b,stfc__PSyclone-2673,stfc/PSyclone,57113,76,76,submit,True,False,0,True,5138,2529.565789473684,76,0.9210526315789473,1.0,0.05263157894736842,18,75,0.04684598459273747,0.42441860465116277,1.0,0.5,0.6578947368421052,0.7470434210526316,0.5471134130657695,0.7233468018328928
chatcmpl-43d9949780a7941f7818313a5a35b2e6,XKNX__xknx-406,XKNX/xknx,51708,66,66,submit,True,False,1,True,1830,2766.530303030303,66,0.9545454545454546,1.0,0.0,11,65,0.03522627073623563,0.2304147465437788,1.0,1.0,0.6060606060606061,0.7233469696969697,0.5948761926203372,0.8392017859287004
chatcmpl-b1803d03b701edcfdde383356513c592,conan-io__conan-4737,conan-io/conan,67173,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,42828,1513.06,100,0.9,1.0,0.04,12,99,0.03520679946598284,0.4262948207171315,1.0,0.0,0.3,0.8486940000000001,0.7323484104155341,0.5605389410415534
chatcmpl-686368f2a93e5a2c971fbc59e45ea9d2,encode__httpx-861,encode/httpx,43759,47,47,submit,True,False,1,True,599,3944.276595744681,47,0.8936170212765957,1.0,0.06382978723404255,6,46,0.008323398838068626,0.1046831955922865,1.0,1.0,0.851063829787234,0.605572340425532,0.6573999290555206,0.8767886099268288
chatcmpl-ed04e632cb87948e3b5e274e1e80f267,nilearn__nilearn-5059,nilearn/nilearn,49354,100,99,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,12596,1222.25,100,0.98989898989899,1.0,0.0,1,98,0.025117610963387195,0.22333333333333333,1.0,0.0,0.30303030303030304,0.877775,0.7526279417870982,0.5675351047847704
chatcmpl-23a7f1b03bad2d184723c658cb3bfc8e,dwavesystems__dwave-cloud-client-309,dwavesystems/dwave-cloud-client,34780,46,46,submit,True,False,1,True,1336,4250.913043478261,46,0.9782608695652174,1.0,0.0,8,45,0.030683945137106095,0.2,1.0,1.0,0.8695652173913043,0.5749086956521738,0.6622695131336179,0.8763762991394487
chatcmpl-57756fe0cf0ba5550b1c25c376ded709,PlasmaPy__PlasmaPy-2594,PlasmaPy/PlasmaPy,53024,58,58,submit,True,False,1,True,2161,2907.5689655172414,58,0.9310344827586207,1.0,0.034482758620689655,22,57,0.03569755513256127,0.28342245989304815,1.0,1.0,0.8620689655172414,0.7092431034482758,0.6561355311360065,0.8944138117342904
chatcmpl-4bfae3f0b1bdee37cd4419c714bf9e32,tensorflow__addons-2180,tensorflow/addons,35436,34,34,submit,True,False,1,True,16657,4547.117647058823,34,0.8823529411764706,1.0,0.08823529411764706,6,33,0.06444936029288108,0.1968503937007874,1.0,1.0,1.0,0.5452882352941177,0.7113290833585846,0.9029261436299761
chatcmpl-6ed1f664a2c2153d08a173ded704b48d,typesafehub__conductr-cli-514,typesafehub/conductr-cli,60834,54,54,submit,True,False,1,True,8491,3188.6111111111113,54,0.9814814814814815,1.0,0.018518518518518517,8,53,0.06421581438568981,0.1853146853146853,1.0,1.0,0.7407407407407407,0.6811388888888888,0.681343982101286,0.8684533796916101
chatcmpl-81cd81a0e3e212af7b7efd4663f651a7,streamlink__streamlink-3019,streamlink/streamlink,43850,51,51,submit,True,False,1,True,5954,2469.0588235294117,51,0.8431372549019608,1.0,0.0784313725490196,8,50,0.02626228935372691,0.04780114722753346,1.0,1.0,0.7843137254901961,0.7530941176470588,0.6725363338600157,0.8870804961310996
chatcmpl-3af5e11db043360825c03caebd96720a,modern-python__that-depends-118,modern-python/that-depends,36559,42,42,submit,True,False,1,True,585,4720.357142857143,42,0.9523809523809523,1.0,0.023809523809523808,5,41,0.01720511462510403,0.22121212121212122,1.0,1.0,0.9523809523809523,0.5279642857142857,0.7178714136153359,0.891457974694867
chatcmpl-2e9c9a7a2dd027c81c26971f088515e5,bugov__aiohttp-basicauth-middleware-7,bugov/aiohttp-basicauth-middleware,21853,43,43,submit,True,False,1,True,1666,1827.4651162790697,43,0.8604651162790697,1.0,0.023255813953488372,5,42,0.016670696478792584,0.5,1.0,1.0,0.9302325581395349,0.817253488372093,0.6880828290331648,0.9274428177870375
chatcmpl-2e3b8fae6244dda86580c30f8dc21180,sigasi__SigasiProjectCreator-43,sigasi/SigasiProjectCreator,36136,57,57,submit,True,False,0,True,3576,3526.8947368421054,57,0.8947368421052632,1.0,0.05263157894736842,8,56,0.037307307755443136,0.44329896907216493,1.0,0.5,0.7017543859649122,0.6473105263157894,0.5900204239168839,0.7214494985320393
chatcmpl-46a0741e9b0aea4dab2e3e638321fb9e,lmfit__lmfit-py-554,lmfit/lmfit-py,37790,64,64,AgentStuckInLoopError: Agent got stuck in a loop,False,True,0,True,1900,1361.15625,64,0.9375,1.0,0.0625,10,63,0.016311959042174622,0.35,1.0,0.0,0.625,0.863884375,0.7414294753847709,0.6287256037884771
chatcmpl-7fc1b854ddedd43a4f51071ead4cd197,linkedin__shiv-94,linkedin/shiv,34706,51,51,submit,True,False,1,True,2576,3133.529411764706,51,0.8823529411764706,1.0,0.0196078431372549,11,50,0.03897127839309179,0.40522875816993464,1.0,1.0,0.9803921568627451,0.6866470588235294,0.6451045837197484,0.9135859485680533
chatcmpl-ebdbf38b8a985bd5901af3924ca1a5ff,asottile__pyupgrade-242,asottile/pyupgrade,46642,77,77,submit,True,False,1,True,19465,1850.5194805194806,77,0.8961038961038961,1.0,0.05194805194805195,6,76,0.04145554073970103,0.3383458646616541,1.0,1.0,0.5194805194805195,0.814948051948052,0.5662788714522716,0.832766198833539
chatcmpl-6a19e12bb2ae8050d2822c895c5c532a,zopefoundation__Products.ZCatalog-120,zopefoundation/Products.ZCatalog,77495,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,60337,2123.58,100,0.93,1.0,0.05,12,99,0.016618163667015136,0.5033112582781457,1.0,0.0,0.4,0.787642,0.6537228503257533,0.5635185850325753
chatcmpl-859c9fb965b3e88842eb45aa99e65d4c,pypa__hatch-1148,pypa/hatch,76378,88,88,submit,True,False,0,True,2463,2811.056818181818,88,0.8295454545454546,1.0,0.056818181818181816,13,87,0.04171433422402607,0.33766233766233766,1.0,0.5,0.4545454545454546,0.7188943181818181,0.5752754564089223,0.6812707842772558
chatcmpl-c9c4b9701c066dae7e998445dd5d8232,pytorch__ignite-2027,pytorch/ignite,41773,66,66,submit,True,False,0,True,314,1950.560606060606,66,0.9242424242424242,1.0,0.030303030303030304,6,65,0.043942300970195046,0.271523178807947,1.0,0.5,0.6060606060606061,0.8049439393939394,0.6503514519083547,0.7319888573120474
chatcmpl-3946a1d21b81740ee0892828a8fa4953,networkx__networkx-5988,networkx/networkx,38835,54,54,submit,True,False,1,True,15046,1793.5185185185185,54,0.8888888888888888,1.0,0.07407407407407407,6,53,0.025524006195147136,0.1724137931034483,1.0,1.0,0.7407407407407407,0.8206481481481481,0.6301231700129554,0.8842576873716659
chatcmpl-b305a4108bbcf355f9ea38985ccecc18,networkx__networkx-6149,networkx/networkx,38387,57,57,submit,True,False,0,True,1276,2167.877192982456,57,0.9649122807017544,1.0,0.0,12,56,0.05486003771172381,0.8072289156626506,1.0,0.5,0.7017543859649122,0.7832122807017544,0.6845277974530091,0.7512854990435466
chatcmpl-175cdfb69b9e1eb26de9cb6e8cf8ee49,buyalsky__ordered-hash-set-5,buyalsky/ordered-hash-set,29025,48,48,submit,True,False,0,True,2776,2258.0625,48,0.9375,1.0,0.0,6,47,0.007537804349230074,0.5757575757575758,1.0,0.5,0.8333333333333333,0.77419375,0.6524748692733356,0.7730432160940002
chatcmpl-08fea3bd452d1d6cd7dd692e244042d0,cdriehuys__django-simple-email-auth-17,cdriehuys/django-simple-email-auth,43999,74,74,submit,True,False,1,True,13625,2305.9594594594596,74,0.8378378378378378,1.0,0.06756756756756757,8,73,0.15722481701349617,0.41044776119402987,1.0,1.0,0.6756756756756757,0.7694040540540541,0.6799997607891022,0.8685457193221534
chatcmpl-e6c893954f94a8cbb2fee58821cb7499,coecms__ARCCSSive-28,coecms/ARCCSSive,32689,50,50,submit,True,False,0,True,2392,2688.96,50,0.94,1.0,0.02,4,49,0.024046471498274425,0.16025641025641027,1.0,0.5,1.0,0.731104,0.7807068020630589,0.812736280206306
chatcmpl-23208733d1c03cb938d479c7269e14c8,stfc__PSyclone-834,stfc/PSyclone,64036,91,91,submit,True,False,1,True,12198,2451.3516483516482,91,0.8901098901098901,1.0,0.06593406593406594,8,90,0.013444029532933166,0.3177083333333333,1.0,1.0,0.4395604395604396,0.7548648351648352,0.5921592092322641,0.8103577341100396
chatcmpl-e6681331a2862c4480add8c6449139c5,projectmesa__mesa-1001,projectmesa/mesa,31224,40,40,submit,True,False,1,True,2183,4293.325,40,0.95,1.0,0.025,3,39,0.022488397687107312,0.256198347107438,1.0,1.0,1.0,0.5706675,0.6868961699561436,0.9042897419956144
chatcmpl-eac9e338a0e86374d1132153f4621746,jupyter__jupyter-sphinx-93,jupyter/jupyter-sphinx,45006,54,54,submit,True,False,0,True,24005,3080.1111111111113,54,0.8703703703703703,1.0,0.05555555555555555,9,53,0.11015716123756959,0.25274725274725274,1.0,0.5,0.7407407407407407,0.6919888888888889,0.708431180146737,0.7477895994961552
chatcmpl-fe8788e8be67100b8d021f3ad616a694,matthewwithanm__python-markdownify-165,matthewwithanm/python-markdownify,34850,55,55,submit,True,False,1,True,600,2707.6,55,0.8545454545454545,1.0,0.10909090909090909,3,54,0.0023905773647242105,0.35714285714285715,1.0,1.0,0.7272727272727273,0.72924,0.6779275812251692,0.8726333035770625
chatcmpl-3415d8831190fd6c797db811410d9bc7,boxed__mutmut-170,boxed/mutmut,64963,60,60,submit,True,False,0,True,2343,4097.816666666667,60,0.7666666666666667,1.0,0.13333333333333333,10,59,0.08843327137622067,0.44583333333333336,1.0,0.5,0.6666666666666666,0.5902183333333333,0.6952127946707045,0.7163873628004037
chatcmpl-c8d29216f3f01f13baabc5aef7f86d1a,kinegratii__borax-21,kinegratii/borax,32447,39,39,submit,True,False,1,True,538,3332.7179487179487,39,0.9487179487179487,1.0,0.02564102564102564,1,38,0.007724502985166492,0.18947368421052632,1.0,1.0,1.0,0.6667282051282051,0.6831879708095633,0.9183280278501871
chatcmpl-277e4dbd63c2c1573b1fe43dc622d10b,Unidata__MetPy-2007,Unidata/MetPy,35626,53,53,submit,True,False,1,True,1232,2024.7924528301887,53,0.8679245283018868,1.0,0.03773584905660377,6,52,0.1189220418584714,0.19333333333333333,1.0,1.0,0.7547169811320754,0.7975207547169811,0.6458459373093962,0.8851561031649019
chatcmpl-a596a394283487a48cf54122a73c039d,pre-commit__pre-commit-1997,pre-commit/pre-commit,34635,60,60,submit,True,False,1,True,2451,2378.266666666667,60,0.8833333333333333,1.0,0.05,15,59,0.01901244603913214,0.3224043715846995,1.0,1.0,0.6666666666666666,0.7621733333333334,0.6925859426990619,0.8669179276032396
chatcmpl-2e19da18aebee2a104e37b0c534ec80b,Clinical-Genomics__patientMatcher-75,Clinical-Genomics/patientMatcher,64212,82,82,submit,True,False,1,True,12147,2860.256097560976,82,0.9146341463414634,1.0,0.012195121951219513,11,81,0.05019165092670365,0.4891304347826087,1.0,1.0,0.6097560975609756,0.7139743902439024,0.587612149505002,0.8378085929992808
chatcmpl-dfacebb589a0e1aad9916a1f813b54d4,faucetsdn__chewie-109,faucetsdn/chewie,96905,82,82,submit,True,False,0,True,5673,3978.2926829268295,82,0.7682926829268293,1.0,0.0975609756097561,18,81,0.07242351787137515,0.5108695652173914,1.0,0.5,0.4878048780487805,0.602170731707317,0.6339618601700502,0.6762827713828587
chatcmpl-2786bebf1306fd9f1f58c1ee13ffd66f,alanmcruickshank__sqlfluff-336,alanmcruickshank/sqlfluff,36656,59,59,submit,True,False,1,True,1844,3090.0338983050847,59,0.8135593220338984,1.0,0.06779661016949153,7,58,0.03301483171705647,0.18604651162790697,1.0,1.0,0.6779661016949152,0.6909966101694915,0.6470981772827465,0.8539525295926814
chatcmpl-c1232384ffe57be847498cc6d31478a3,encode__httpx-861,encode/httpx,46361,36,36,submit,True,False,0,True,1091,5003.805555555556,36,0.9166666666666666,1.0,0.027777777777777776,5,35,0.008959847227388044,0.08413461538461539,1.0,0.5,1.0,0.4996194444444444,0.695884838717898,0.7695314005384565
chatcmpl-c1af8b2d5ee0e049f6c75d8a295210ab,awslabs__aws-embedded-metrics-python-20,awslabs/aws-embedded-metrics-python,25292,30,30,submit,True,False,1,True,331,4099.9,30,0.9,1.0,0.03333333333333333,3,29,0.03259429091766466,0.22972972972972974,1.0,1.0,1.0,0.59001,0.6697861309933614,0.9054801130993362
chatcmpl-f2feb5d972590b354119d2945efcdc60,DataDog__dd-trace-py-2029,DataDog/dd-trace-py,24290,31,31,submit,True,False,0,True,535,3238.4193548387098,31,0.9354838709677419,1.0,0.03225806451612903,0,30,0.01916506459742407,0.27586206896551724,1.0,0.5,1.0,0.676158064516129,0.7187183163441815,0.7982955413118374
chatcmpl-4a0bfe7a7c8a377d859c92d6c0bf4ff6,matrix-org__synapse-13223,matrix-org/synapse,108981,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,19018,3460.72,100,0.84,1.0,0.09,15,99,0.17462551145426386,0.1731266149870801,1.0,0.0,0.3,0.6539280000000001,0.7068069462659552,0.5287698946265955
chatcmpl-2a417984931418906afc1b215dbba416,tornadoweb__tornado-2157,tornadoweb/tornado,54661,75,75,submit,True,False,0,True,14045,1918.1466666666668,75,0.8266666666666667,1.0,0.08,14,74,0.0841437220650489,0.3484848484848485,1.0,0.5,0.5333333333333333,0.8081853333333333,0.6184427978254885,0.7147387464492154
chatcmpl-681aef4fdac02b807e0c194f4ef19691,elastic__elasticsearch-dsl-py-1464,elastic/elasticsearch-dsl-py,39423,55,55,submit,True,False,1,True,19790,2828.4363636363637,55,0.9272727272727272,1.0,0.03636363636363636,7,54,0.01222647913398987,0.4823529411764706,1.0,1.0,0.7272727272727273,0.7171563636363636,0.7066037101951338,0.8736883710195135
chatcmpl-2213b241176e3497e1917ca059beb905,pydap__pydap-366,pydap/pydap,34766,62,62,submit,True,False,0,True,1676,2162.032258064516,62,0.8870967741935484,1.0,0.016129032258064516,5,61,0.03748713128329081,0.35036496350364965,1.0,0.5,0.8064516129032258,0.7837967741935484,0.672736643126203,0.7711335030222977
chatcmpl-a2f97f60d5a83b9db65527b7da49465f,stfc__fparser-311,stfc/fparser,75774,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,1,True,19095,2651.89,100,0.92,1.0,0.03,25,99,0.06076798057234652,0.39819004524886875,1.0,0.0,0.3,0.734811,0.7346025475433772,0.5436819047543378
chatcmpl-216979291d1ac6d357287b2ada5646ba,python-pillow__Pillow-5304,python-pillow/Pillow,65215,91,91,submit,True,False,0,True,34328,2018.0549450549452,91,0.9120879120879121,1.0,0.04395604395604396,8,90,0.013204968335302734,0.13302752293577982,1.0,0.5,0.4395604395604396,0.7981945054945054,0.5986694690154312,0.6925082106378069
chatcmpl-7d7f4a69393ca058eac41fe6de51f89f,zulip__zulip-terminal-1260,zulip/zulip-terminal,49076,49,49,submit,True,False,1,True,1503,3077.816326530612,49,0.9795918367346939,1.0,0.02040816326530612,6,48,0.002944043285393169,0.22279792746113988,1.0,1.0,0.8163265306122448,0.6922183673469389,0.6630019054522134,0.8833982517697111
chatcmpl-8a1a4b6ea0f6dd0d1c9e11f0cae69d0c,PermutaTriangle__Tilings-297,PermutaTriangle/Tilings,37097,35,35,submit,True,False,1,True,10886,5043.285714285715,35,0.9428571428571428,1.0,0.05714285714285714,1,34,0.04728776591224542,0.19,1.0,1.0,1.0,0.49567142857142854,0.7291406475261194,0.8972647790383262
chatcmpl-480a3a28b6f7a910e9e3d4d77a13a346,tinosulzer__PyBaMM-183,tinosulzer/PyBaMM,89966,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,44928,2331.3,100,0.66,1.0,0.17,24,99,0.03225668082185905,0.5829145728643216,1.0,0.0,0.3,0.7668699999999999,0.7323484104155341,0.5482653410415533
chatcmpl-b2b0cae81eb3a19a677ee2031eaddf5a,pybamm-team__PyBaMM-587,pybamm-team/PyBaMM,44609,61,61,submit,True,False,0,True,784,2185.7868852459014,61,0.9508196721311475,1.0,0.01639344262295082,7,60,0.04164010410026025,0.16774193548387098,1.0,0.5,0.6557377049180328,0.7814213114754098,0.6927177555264165,0.7426325132575596
chatcmpl-b1c4f53547e1752b98c3537f8dc0cfd1,dhatim__python-license-check-75,dhatim/python-license-check,36274,44,44,submit,True,False,1,True,1549,3624.2272727272725,44,0.8636363636363636,1.0,0.045454545454545456,7,43,0.06500445235975066,0.39215686274509803,1.0,1.0,0.9090909090909092,0.6375772727272728,0.6326015194576511,0.8907149246730379
chatcmpl-0b060bc88e2b260affc22659772509a3,juanifioren__django-oidc-provider-329,juanifioren/django-oidc-provider,115937,60,60,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,33642,7760.066666666667,60,0.9,1.0,0.06666666666666667,8,59,0.39136691265538953,0.1757188498402556,1.0,0.0,0.6666666666666666,0.22399333333333338,0.8107802529359247,0.5480103586269258
chatcmpl-e1a75c5d57de196c6cd273440509bc54,encode__typesystem-122,encode/typesystem,69758,97,97,submit,True,False,1,True,19419,3314.6494845360826,97,0.8247422680412371,1.0,0.061855670103092786,11,96,0.0612526086942999,0.35471698113207545,1.0,1.0,0.5154639175257731,0.6685350515463917,0.5912146915801467,0.812494510395128
chatcmpl-e9bedd6806c6772ad4b0bfa3a9104d20,cdriehuys__django-rest-email-auth-19,cdriehuys/django-rest-email-auth,33478,53,53,submit,True,False,0,True,8215,3254.0377358490564,53,0.9056603773584906,1.0,0.07547169811320754,2,52,0.020230308934038408,0.25146198830409355,1.0,0.5,0.9433962264150944,0.6745962264150944,0.6663652969327604,0.7815052089385591
chatcmpl-25936dfbb9bfa16f788a43b10a1cd56e,ilevkivskyi__typing_inspect-74,ilevkivskyi/typing_inspect,27490,45,45,submit,True,False,1,True,11097,2889.0444444444443,45,0.9111111111111111,1.0,0.044444444444444446,11,44,0.05070496204050551,0.5285714285714286,1.0,1.0,0.888888888888889,0.7110955555555556,0.6238469348922397,0.8968268046003351
chatcmpl-ed9c82c767165c3a9b444d707031461a,borgbackup__borgstore-87,borgbackup/borgstore,60146,79,79,submit,True,False,0,True,8428,3407.8860759493673,79,0.8481012658227848,1.0,0.0759493670886076,17,78,0.03688763590035027,0.6467065868263473,1.0,0.5,0.6329113924050633,0.6592113924050633,0.6700435495183739,0.7174683422936097
